"filename", "language", "JSON Lines", "YAML", "JSON with Comments", "Log", "JSON", "Python", "Shell Script", "PyProject TOML", "Docker", "Markdown", "UV Lock", "comment", "blank", "total"
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000013.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000018.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000023.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000028.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000033.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000038.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000043.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000048.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000053.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000058.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000063.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000068.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data/000073.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000011.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000016.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000021.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000026.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000031.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000036.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000041.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000046.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000051.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000056.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000061.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000066.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/rag/volumes/milvus/rdb_data_meta_kv/000071.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/running_cache/config_cache.yaml", "YAML", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/running_cache/vision_cache.json", "JSON", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/782923636368838/StoryBot1[Storyteller].jsonl", "JSON Lines", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/782923636368838/StoryBot2[Storyteller].jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783492011861446/TechInnovationAgent[Tester].jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/CodeExecutionTester[测试员].jsonl", "JSON Lines", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/FileOpsTester[测试员].jsonl", "JSON Lines", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/ImageProcessingTester[测试员].jsonl", "JSON Lines", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/InternalManagementTester[测试员].jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/LongRunner[测试员].jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/SkillManagementTester[测试员].jsonl", "JSON Lines", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/TaskDelegationTester[测试员].jsonl", "JSON Lines", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/TestRunner[测试员].jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783533036131782/WebSearchTester[测试员].jsonl", "JSON Lines", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/BackendBlogDev[Developer].jsonl", "JSON Lines", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/BackendCategoryDev[Developer].jsonl", "JSON Lines", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/BackendCommentDev[Developer].jsonl", "JSON Lines", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/BackendDev[Developer].jsonl", "JSON Lines", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/BackendLikeBookmarkDev[Developer].jsonl", "JSON Lines", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/BackendMediaDev[Developer].jsonl", "JSON Lines", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/BackendSearchDev[Developer].jsonl", "JSON Lines", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/DBDev[Database Specialist].jsonl", "JSON Lines", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/FrontendDev[Developer].jsonl", "JSON Lines", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_783882327082438/Tester[QA].jsonl", "JSON Lines", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784507288901062/CycleSyncAgent[Tracker].jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784507288901062/FastProgressAgent[Tracker].jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784507288901062/ProgressAgent[Monitor].jsonl", "JSON Lines", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784507288901062/QuickUpdateAgent[Reporter].jsonl", "JSON Lines", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784507288901062/RapidSyncAgent[Updater].jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784507288901062/SwiftCycleAgent[FastTracker].jsonl", "JSON Lines", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784507288901062/TaskAgent[Executor].jsonl", "JSON Lines", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784520731121094/Agent1[TodoUpdater].jsonl", "JSON Lines", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784520731121094/Agent2[TodoUpdater].jsonl", "JSON Lines", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784520731121094/Agent3[TodoUpdater].jsonl", "JSON Lines", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784544521651654/Agent1[Timer Agent].jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784544521651654/Agent2[Timer Agent].jsonl", "JSON Lines", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784544521651654/Agent3[Timer Agent].jsonl", "JSON Lines", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784544521651654/Agent4[Timer Agent].jsonl", "JSON Lines", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_784544521651654/Agent5[Timer Agent].jsonl", "JSON Lines", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_785291520296390/DBA[Database Architect].jsonl", "JSON Lines", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_786203920725446/NekoFetcher[Image Hunter].jsonl", "JSON Lines", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_787416115938758/特工A[数据搜集].jsonl", "JSON Lines", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_787416115938758/特工B[数据搜集].jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_787416115938758/特工C[数据搜集].jsonl", "JSON Lines", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_787418541729222/Explorer1[Pixiv插画探索者].jsonl", "JSON Lines", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_787418541729222/Explorer2[Pixiv动漫探索者].jsonl", "JSON Lines", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_787418541729222/Explorer3[Pixiv角色探索者].jsonl", "JSON Lines", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_794031727314374/DemoSubAgent[Assistant].jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_794470243894726/PaperAnalyzer[Analyst].jsonl", "JSON Lines", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_794470243894726/ResearchAnalyst[DeepReader].jsonl", "JSON Lines", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_795070803768774/Analyst[Researcher].jsonl", "JSON Lines", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_history/sub_795095027226054/FileWriter[Test].jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/01265f51-b54e-46b5-83c4-1470e53ac566.jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/09f857f0-80e6-4861-933d-f7daad51faec.jsonl", "JSON Lines", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/0aa6aa30-7c0a-4b27-8a39-7f618cd18136.jsonl", "JSON Lines", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/0b19593f-1dd9-4083-9df4-4ce9afc55616.jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/0d7e1ddb-0881-4363-a11f-8da78b42720c.jsonl", "JSON Lines", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/0f3be583-bcf8-4140-8022-5dc7958a633e.jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/1376ed69-c007-4884-81fd-e5e0eb635644.jsonl", "JSON Lines", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/13d02933-d9fc-46a8-af23-0c854e50e684.jsonl", "JSON Lines", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 189
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/15286a0e-496e-4232-8091-223656bbfeb2.jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/17269c9e-bc27-4e53-9b8c-56aa1ff36794.jsonl", "JSON Lines", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/178b6f42-820a-4205-802e-3cfc84188fa2.jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/203330ec-bd78-47a8-bf7f-d0e7f0809542.jsonl", "JSON Lines", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/21146f70-b27e-4e96-8a08-ad334df773d6.jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/27e17934-1250-49b0-a4bb-7bbb9e882240.jsonl", "JSON Lines", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/29023175-b20e-49c5-9f4b-cf9cd456a04b.jsonl", "JSON Lines", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/2e539840-3e83-46ed-ace8-c2270814371c.jsonl", "JSON Lines", 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 411
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/36d5aeb1-65ed-41be-8903-2de964598d1c.jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/38ad506e-f3d0-4074-82d7-6528cf9d9931.jsonl", "JSON Lines", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/39450350-7eca-45b3-83cb-35c114258531.jsonl", "JSON Lines", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 171
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/3d65b2d6-1365-4165-8024-a27ff07d5b8e.jsonl", "JSON Lines", 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 267
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/3eea8420-b28e-48ac-9746-8eb6abc15563.jsonl", "JSON Lines", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/40522831-ee50-4eb0-a0cb-fe836a1412a3.jsonl", "JSON Lines", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/4058c7ce-cc35-4dac-8a3b-c4b54ac7bd5c.jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/46766e5c-5144-4234-a96d-803ab5560048.jsonl", "JSON Lines", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/502b94ac-beb9-4e51-8621-dc5ee082e52f.jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/54549c3a-debc-4e70-b423-ac2c1db6fe07.jsonl", "JSON Lines", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/5fec936b-6ba0-4d77-8b59-7bf0b7b78796.jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/6093a080-cd58-4b29-83d7-96d299525a45.jsonl", "JSON Lines", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/62f230f3-d59d-4f61-918c-7690e5ac6441.jsonl", "JSON Lines", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/63199c4f-fb4e-4eda-87a2-5a27dd7f281b.jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/6bd4d6a1-1e70-403c-b753-c29a669f26d4.jsonl", "JSON Lines", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/708d3482-5115-499c-9ba9-2525d34025fa.jsonl", "JSON Lines", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 149
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/7186e383-55f6-4410-a0f7-bb8e175e81da.jsonl", "JSON Lines", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/749bd57e-44f5-4794-abd1-8212d275030c.jsonl", "JSON Lines", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/76802eaf-8e88-4610-a28c-94bb87c94d05.jsonl", "JSON Lines", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/7d4272e8-b0ea-4d1f-a4d6-1356dd91b3e3.jsonl", "JSON Lines", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 77
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/7e997f00-4007-44ea-b3c5-dccd741ba9bd.jsonl", "JSON Lines", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/80fedb72-03cf-4a64-9d7d-a4cae7d6aefb.jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/8255c5cb-ff15-4a60-9753-5f9c6a0ecaf9.jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/84e23fad-5746-43e0-88d6-8f16535fce60.jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
